repo,sha,message,url,func_changes
volatilityfoundation/volatility,789f48a9a269a318f792b6ba2c1d5046cceefd4b,fix an issue we observed when a large (3 MB) exe's _IMAGE_SECTION_HEADERs crossed page boundaries and some were swapped...leading to a backtrace in procdump,https://github.com/volatilityfoundation/volatility/commit/789f48a9a269a318f792b6ba2c1d5046cceefd4b,0
volatilityfoundation/volatility,a6bfcc517a148bc2fc9719614e17461f07ac2bdc,Merge pull request #288 from robbyFux/patch-1,https://github.com/volatilityfoundation/volatility/commit/a6bfcc517a148bc2fc9719614e17461f07ac2bdc,0
volatilityfoundation/volatility,22f5c25ce29219f50fd1e3e3f9ceb2a6a0f06346,Mac - fix special path on el cap,https://github.com/volatilityfoundation/volatility/commit/22f5c25ce29219f50fd1e3e3f9ceb2a6a0f06346,0
volatilityfoundation/volatility,97c82d814f953dc0a0b2437fdc586415bfeb3d9b,final set of changes to mac_list_files 1) add a static method API 2) add a show orphans option 3) add recursive lookups for parents that aren't in the vnode list 4) fix missing and extra slashes in file paths,https://github.com/volatilityfoundation/volatility/commit/97c82d814f953dc0a0b2437fdc586415bfeb3d9b,0
volatilityfoundation/volatility,cb907a86e8c98dd38a95be9e0e28532f533b65fa,volshell: list_entry,https://github.com/volatilityfoundation/volatility/commit/cb907a86e8c98dd38a95be9e0e28532f533b65fa,0
volatilityfoundation/volatility,7ddd8eb107e6816122e826ce155d6dc818f93340,Mac - fix bug with file cache walkign in later OS X versions,https://github.com/volatilityfoundation/volatility/commit/7ddd8eb107e6816122e826ce155d6dc818f93340,0
volatilityfoundation/volatility,27853defceac9b39d4721ace5cd064ab939d237f,Merge pull request #187 from cyli/fix-linux-pkt-queues,https://github.com/volatilityfoundation/volatility/commit/27853defceac9b39d4721ace5cd064ab939d237f,0
volatilityfoundation/volatility,7c4376d2239e44a64b8ab9d3cc8769a985eee6df,"big pools distance map should be an array, so we can store offsets for various versions of the same profile (this fixes registry plugins for a number of memory samples)",https://github.com/volatilityfoundation/volatility/commit/7c4376d2239e44a64b8ab9d3cc8769a985eee6df,0
volatilityfoundation/volatility,3d33112b7dd4412b122c12bb1c777e43cc403dee,Mac - bash_hash fix and more resilient to data corruption,https://github.com/volatilityfoundation/volatility/commit/3d33112b7dd4412b122c12bb1c777e43cc403dee,0
volatilityfoundation/volatility,9ad8329b7109bcb6a47370cf494b189598eb5938,Merge pull request #265 from ozylol/patch-1,https://github.com/volatilityfoundation/volatility/commit/9ad8329b7109bcb6a47370cf494b189598eb5938,0
volatilityfoundation/volatility,1a5861dbac0432b06c7c8fc8cb01aebce96db938,Doco: update Google Code references to new locations,https://github.com/volatilityfoundation/volatility/commit/1a5861dbac0432b06c7c8fc8cb01aebce96db938,0
