repo,sha,message,url,func_changes
PyCQA/bandit,5a1c4f0c54efa3c8f430618255a3f6b193e14aa3,Merge pull request #586 from adambenali/fix-colorama,https://github.com/PyCQA/bandit/commit/5a1c4f0c54efa3c8f430618255a3f6b193e14aa3,0
PyCQA/bandit,7cf613909249eb08eed25e9f677f0b18f683c50c,Fix colorama not being disabled after being used,https://github.com/PyCQA/bandit/commit/7cf613909249eb08eed25e9f677f0b18f683c50c,0
PyCQA/bandit,e082c1234838ab182bd451116fd77c4b8a9ad29a,Cleanup some typos in recent contributor guide,https://github.com/PyCQA/bandit/commit/e082c1234838ab182bd451116fd77c4b8a9ad29a,0
PyCQA/bandit,a55e65d975cfdf91bf8d753ab140d6f40574714b,Merge pull request #583 from look4regev/patch-1,https://github.com/PyCQA/bandit/commit/a55e65d975cfdf91bf8d753ab140d6f40574714b,0
PyCQA/bandit,dc6cef13c9b30f5ab0c627f2e8f346530a4af2a2,Merge branch 'master' into patch-1,https://github.com/PyCQA/bandit/commit/dc6cef13c9b30f5ab0c627f2e8f346530a4af2a2,0
PyCQA/bandit,3e145301c7a4696a4fa973a64478c833aad9a2ed,Merge pull request #582 from Glyphack/fix-contributing-typo,https://github.com/PyCQA/bandit/commit/3e145301c7a4696a4fa973a64478c833aad9a2ed,0
PyCQA/bandit,e261e20c8cefa589445ecbc2dcc3500e75a6b638,Fix contributing typo.,https://github.com/PyCQA/bandit/commit/e261e20c8cefa589445ecbc2dcc3500e75a6b638,0
PyCQA/bandit,fa5981ef160ea54c08bad91351ff59921546706b,Add contributing.md file,https://github.com/PyCQA/bandit/commit/fa5981ef160ea54c08bad91351ff59921546706b,0
PyCQA/bandit,985749aca50609fc2c8c707fa0c2f6a10d38da85,Add sha1 to the list of insecure hashes,https://github.com/PyCQA/bandit/commit/985749aca50609fc2c8c707fa0c2f6a10d38da85,0
PyCQA/bandit,79e0502a99adb1a1bce2869faab4dc6b186fe2a6,"Fix docs for B610,B611,B703 (#555)",https://github.com/PyCQA/bandit/commit/79e0502a99adb1a1bce2869faab4dc6b186fe2a6,0
